,Unnamed: 0,Unnamed: 0.1,Club,Name,Età,Nationality,Posizione,Pos,MarketValue,ClubInvolved,CountryInvolved,Costo,Movement,Season,Window,League,Profile,new_col
25542,25542,5150,RC Strasburgo Alsazia,Vincent Petit,23,Francia,Punta centrale,P,-,Montpellier HSC,Francia,Fine prestito30/giu/1997,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/vincent-petit/profil/spieler/160000,"RC Strasburgo Alsazia,Montpellier HSC"
25543,25543,5151,LB Châteauroux,Didier Martel,26,Francia,Attacco,Attacco,-,FC Paris Saint-Germain,Francia,"1,58 mln €",Out,1990-99,e,ligue-1,https://www.transfermarkt.it/didier-martel/profil/spieler/4431,"LB Châteauroux,FC Paris Saint-Germain"
25544,25544,5152,LB Châteauroux,Frédéric Adam,23,Francia,Mediano,M,-,Association Troyes Aube Champagne,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/frederic-adam/profil/spieler/33908,"LB Châteauroux,Association Troyes Aube Champagne"
25545,25545,5153,LB Châteauroux,Sada N'Diaye,22,Senegal,Centrocampo,Centrocampo,-,Association Troyes Aube Champagne,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/sada-ndiaye/profil/spieler/149335,"LB Châteauroux,Association Troyes Aube Champagne"
25550,25550,5158,LB Châteauroux,Yann Lachuer,24,Francia,Trequartista,TQ,-,AJ Auxerre,Francia,Fine prestito30/giu/1997,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/yann-lachuer/profil/spieler/5429,"LB Châteauroux,AJ Auxerre"
25551,25551,5159,LB Châteauroux,Ronan Le Crom,22,Francia,Portiere,POR,-,AJ Auxerre,Francia,Fine prestito30/giu/1997,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/ronan-le-crom/profil/spieler/5444,"LB Châteauroux,AJ Auxerre"
25552,25552,5160,Olympique Lione,Ludovic Giuly,21,Francia,Ala destra,AD,-,AS Monaco,Francia,"7,50 mln €",Out,1990-99,e,ligue-1,https://www.transfermarkt.it/ludovic-giuly/profil/spieler/5299,"Olympique Lione,AS Monaco"
25553,25553,5161,Olympique Lione,Florian Maurice,23,Francia,Punta centrale,P,-,FC Paris Saint-Germain,Francia,"7,00 mln €",Out,1990-99,e,ligue-1,https://www.transfermarkt.it/florian-maurice/profil/spieler/5600,"Olympique Lione,FC Paris Saint-Germain"
25554,25554,5162,Olympique Lione,Fabrice Fiorèse,21,Francia,Ala destra,AD,-,EA Guingamp,Francia,gratuito,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/fabrice-fiorese/profil/spieler/5572,"Olympique Lione,EA Guingamp"
25555,25555,5163,Olympique Lione,Laurent Casanova,25,Francia,Mediano,M,-,SC Bastia,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/laurent-casanova/profil/spieler/157169,"Olympique Lione,SC Bastia"
25556,25556,5164,Olympique Lione,Frédéric Patouillard,23,Francia,Centrocampo,Centrocampo,-,FC Tolosa,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/frederic-patouillard/profil/spieler/149339,"Olympique Lione,FC Tolosa"
25557,25557,5165,Olympique Lione,Christophe Deguerville,27,Francia,Terzino sinistro,TS,-,SC Bastia,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/christophe-deguerville/profil/spieler/151342,"Olympique Lione,SC Bastia"
25558,25558,5166,Olympique Lione,Sylvain Deplace,25,Francia,Mediano,M,-,Montpellier HSC,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/sylvain-deplace/profil/spieler/154058,"Olympique Lione,Montpellier HSC"
25559,25559,5167,Olympique Lione,Franck Gava,27,Francia,Centrocampista di sinistra,CS,-,FC Paris Saint-Germain,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/franck-gava/profil/spieler/158092,"Olympique Lione,FC Paris Saint-Germain"
25562,25562,5170,Olympique Lione,Yoan Loche,18,Francia,Attacco,Attacco,-,FC Sochaux-Montbéliard,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/yoan-loche/profil/spieler/187463,"Olympique Lione,FC Sochaux-Montbéliard"
25563,25563,5171,Olympique Lione,Claude-Arnaud Rivenet,24,Francia,Centrocampo,Centrocampo,-,Association Troyes Aube Champagne,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/claude-arnaud-rivenet/profil/spieler/12984,"Olympique Lione,Association Troyes Aube Champagne"
25565,25565,5173,FC Nantes,Claude Makélélé,24,Francia,Mediano,M,-,Olympique Marsiglia,Francia,gratuito,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/claude-makelele/profil/spieler/4182,"FC Nantes,Olympique Marsiglia"
25566,25566,5174,FC Nantes,Gaetano Giallanza,23,Svizzera,Punta centrale,P,-,Bolton Wanderers,Inghilterra,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/gaetano-giallanza/profil/spieler/11521,"FC Nantes,Bolton Wanderers"
25568,25568,5176,FC Nantes,Dominique Casagrande,26,Francia,Portiere,POR,-,Sevilla FC,Spagna,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/dominique-casagrande/profil/spieler/148105,"FC Nantes,Sevilla FC"
25569,25569,5177,FC Nantes,Eddy Capron,26,Francia,Difensore centrale,DC,-,Stade Rennais FC,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/eddy-capron/profil/spieler/108879,"FC Nantes,Stade Rennais FC"
25570,25570,5178,FC Nantes,Christophe Pignol,27,Francia,Terzino sinistro,TS,-,AS Monaco,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/christophe-pignol/profil/spieler/155749,"FC Nantes,AS Monaco"
25571,25571,5179,FC Nantes,Japhet N'Doram,31,Chad,Punta centrale,P,-,AS Monaco,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/japhet-ndoram/profil/spieler/172539,"FC Nantes,AS Monaco"
25572,25572,5180,FC Nantes,Nenad Bjekovic,23,Serbia,Punta centrale,P,-,LB Châteauroux,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/nenad-bjekovic/profil/spieler/139645,"FC Nantes,LB Châteauroux"
25573,25573,5181,FC Nantes,Eric Loussouarn,22,Francia,Portiere,POR,-,LB Châteauroux,Francia,Prestito,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/eric-loussouarn/profil/spieler/12510,"FC Nantes,LB Châteauroux"
25575,25575,5183,Montpellier HSC,Fabien Lefèvre,25,Francia,Centrocampista di sinistra,CS,-,AS Monaco,Francia,gratuito,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/fabien-lefevre/profil/spieler/5701,"Montpellier HSC,AS Monaco"
25576,25576,5184,Montpellier HSC,Serge Blanc,24,Francia,Terzino sinistro,TS,-,Olympique Marsiglia,Francia,gratuito,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/serge-blanc/profil/spieler/5690,"Montpellier HSC,Olympique Marsiglia"
25577,25577,5185,Montpellier HSC,Vincent Petit,23,Francia,Punta centrale,P,-,SM Caen,Francia,Prestito,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/vincent-petit/profil/spieler/160000,"Montpellier HSC,SM Caen"
25578,25578,5186,Montpellier HSC,Frédéric Martin,28,Francia,Terzino destro,TD,-,OGC Nizza,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/frederic-martin/profil/spieler/168518,"Montpellier HSC,OGC Nizza"
25579,25579,5187,Montpellier HSC,Jean-Manuel Thétis,25,Francia,Difensore centrale,DC,-,Sevilla FC,Spagna,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/jean-manuel-thetis/profil/spieler/173718,"Montpellier HSC,Sevilla FC"
25581,25581,5189,Montpellier HSC,William Prunier,29,Francia,Difensore centrale,DC,-,SSC Napoli,Italia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/william-prunier/profil/spieler/6979,"Montpellier HSC,SSC Napoli"
25583,25583,5191,AS Cannes,Samassi Abou,24,Francia,Punta centrale,P,-,West Ham United,Inghilterra,375 mila €,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/samassi-abou/profil/spieler/107822,"AS Cannes,West Ham United"
25584,25584,5192,AS Cannes,David Jemmali,22,Tunisia,Terzino destro,TD,-,FC Girondins Bordeaux,Francia,gratuito,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/david-jemmali/profil/spieler/5370,"AS Cannes,FC Girondins Bordeaux"
25585,25585,5193,AS Cannes,Romain Ferrier,21,Francia,Terzino sinistro,TS,-,FC Girondins Bordeaux,Francia,gratuito,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/romain-ferrier/profil/spieler/5447,"AS Cannes,FC Girondins Bordeaux"
25586,25586,5194,AS Cannes,Lilian Compan,20,Francia,Punta centrale,P,-,AJ Auxerre,Francia,gratuito,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/lilian-compan/profil/spieler/17420,"AS Cannes,AJ Auxerre"
25587,25587,5195,AS Cannes,Sébastien Renaud,21,Francia,Portiere,POR,-,FC Martigues,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/sebastien-renaud/profil/spieler/173712,"AS Cannes,FC Martigues"
25590,25590,5198,AS Cannes,Kwami Hodouto,22,Togo,Terzino destro,TD,-,AJ Auxerre,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/kwami-hodouto/profil/spieler/173692,"AS Cannes,AJ Auxerre"
25591,25591,5199,AS Cannes,Sacha Opinel,20,Francia,Terzino sinistro,TS,-,LOSC Lilla,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/sacha-opinel/profil/spieler/69775,"AS Cannes,LOSC Lilla"
25593,25593,5201,AS Cannes,Jean-Jacques Etamé,30,Camerun,Centrocampo,Centrocampo,-,SC Bastia,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/jean-jacques-etame/profil/spieler/173638,"AS Cannes,SC Bastia"
25594,25594,5202,AS Cannes,Yannick Fischer,23,Francia,Difensore centrale,DC,-,Olympique Marsiglia,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/yannick-fischer/profil/spieler/5613,"AS Cannes,Olympique Marsiglia"
25595,25595,5203,AS Cannes,François Lemasson,33,Francia,Portiere,POR,-,Olympique Marsiglia,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/francois-lemasson/profil/spieler/160055,"AS Cannes,Olympique Marsiglia"
25597,25597,5205,AS Cannes,Pascal Bédrossian,22,Francia,Centrocampista di sinistra,CS,-,Stade Rennais FC,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/pascal-bedrossian/profil/spieler/29279,"AS Cannes,Stade Rennais FC"
25598,25598,5206,AS Cannes,Samir Beloufa,17,Algeria,Difensore centrale,DC,-,Milan AC,Italia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/samir-beloufa/profil/spieler/13266,"AS Cannes,Milan AC"
25601,25601,5209,EA Guingamp,Stéphane Boulila,22,Francia,Centrale,CC,-,Le Mans Union Club 72,Francia,gratuito,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/stephane-boulila/profil/spieler/138056,"EA Guingamp,Le Mans Union Club 72"
25603,25603,5211,EA Guingamp,Stéphane Carnot,24,Francia,Trequartista,TQ,-,AS Monaco,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/stephane-carnot/profil/spieler/5455,"EA Guingamp,AS Monaco"
25605,25605,5213,EA Guingamp,Christophe Horlaville,28,Francia,Punta centrale,P,-,AC Le Havre,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/christophe-horlaville/profil/spieler/159994,"EA Guingamp,AC Le Havre"
25606,25606,5214,EA Guingamp,Jean-Marc Moulin,23,Francia,Difensore centrale,DC,-,FC Martigues,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/jean-marc-moulin/profil/spieler/152822,"EA Guingamp,FC Martigues"
25607,25607,5215,EA Guingamp,Richard Lecomte,33,Francia,Difesa,Difesa,-,Amiens SC,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/richard-lecomte/profil/spieler/173699,"EA Guingamp,Amiens SC"
25608,25608,5216,EA Guingamp,Christopher Wreh,22,Liberia,Punta centrale,P,-,FC Arsenal,Inghilterra,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/christopher-wreh/profil/spieler/15712,"EA Guingamp,FC Arsenal"
25610,25610,5218,RC Lens,Robert Malm,23,Togo,Punta centrale,P,-,FC Lorient,Francia,gratuito,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/robert-malm/profil/spieler/31373,"RC Lens,FC Lorient"
25613,25613,5221,RC Lens,Christophe Delmotte,28,Francia,Terzino sinistro,TS,-,Olympique Lione,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/christophe-delmotte/profil/spieler/5350,"RC Lens,Olympique Lione"
25614,25614,5222,RC Lens,Sébastien Dallet,23,Francia,Ala destra,AD,-,FC Sochaux-Montbéliard,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/sebastien-dallet/profil/spieler/33915,"RC Lens,FC Sochaux-Montbéliard"
25615,25615,5223,RC Lens,David Régis,28,Stati Uniti,Difensore centrale,DC,-,Karlsruher SC,Germania,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/david-regis/profil/spieler/81292,"RC Lens,Karlsruher SC"
25618,25618,5226,RC Lens,Jean-Claude Nadon,32,Francia,Portiere,POR,-,Olympique Lione,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/jean-claude-nadon/profil/spieler/173653,"RC Lens,Olympique Lione"
25621,25621,5229,AC Le Havre,Christophe Revault,25,Francia,Portiere,POR,-,FC Paris Saint-Germain,Francia,"2,00 mln €",Out,1990-99,e,ligue-1,https://www.transfermarkt.it/christophe-revault/profil/spieler/6805,"AC Le Havre,FC Paris Saint-Germain"
25622,25622,5230,AC Le Havre,Frédéric Brando,23,Francia,Centrale,CC,-,Olympique Marsiglia,Francia,gratuito,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/frederic-brando/profil/spieler/23903,"AC Le Havre,Olympique Marsiglia"
25623,25623,5231,AC Le Havre,Teddy Bertin,27,Francia,Difensore centrale,DC,-,Olympique Marsiglia,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/teddy-bertin/profil/spieler/5607,"AC Le Havre,Olympique Marsiglia"
25626,25626,5234,AC Le Havre,Djibril Diawara,22,Senegal,Difensore centrale,DC,-,AS Monaco,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/djibril-diawara/profil/spieler/171813,"AC Le Havre,AS Monaco"
25627,25627,5235,AC Le Havre,Olivier De Luca,24,Francia,Mediano,M,-,AC Ajaccio,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/olivier-de-luca/profil/spieler/173676,"AC Le Havre,AC Ajaccio"
25629,25629,5237,AC Le Havre,David Mazzoncini,26,Francia,Centrocampo,Centrocampo,-,AS Cannes,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/david-mazzoncini/profil/spieler/171821,"AC Le Havre,AS Cannes"
25630,25630,5238,AC Le Havre,Abder Ramdane,23,Francia,Punta centrale,P,-,Nîmes Olympique,Francia,Fine prestito30/giu/1997,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/abder-ramdane/profil/spieler/416,"AC Le Havre,Nîmes Olympique"
25631,25631,5239,AC Le Havre,Chris Kiwomya,27,Inghilterra,Punta centrale,P,-,FC Arsenal,Inghilterra,Fine prestito30/giu/1997,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/chris-kiwomya/profil/spieler/173696,"AC Le Havre,FC Arsenal"
25632,25632,5240,FC Girondins Bordeaux,Ibrahim Bá,23,Francia,Centrocampista di destra,CD,-,Milan AC,Italia,"12,00 mln €",Out,1990-99,e,ligue-1,https://www.transfermarkt.it/ibrahim-ba/profil/spieler/5815,"FC Girondins Bordeaux,Milan AC"
25633,25633,5241,FC Girondins Bordeaux,Cyril Domoraud,25,Costa d'Avorio,Difensore centrale,DC,-,Olympique Marsiglia,Francia,"2,50 mln €",Out,1990-99,e,ligue-1,https://www.transfermarkt.it/cyril-domoraud/profil/spieler/6149,"FC Girondins Bordeaux,Olympique Marsiglia"
25634,25634,5242,FC Girondins Bordeaux,Geoffray Toyes,24,Francia,Terzino destro,TD,-,FC Metz,Francia,gratuito,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/geoffray-toyes/profil/spieler/19295,"FC Girondins Bordeaux,FC Metz"
25636,25636,5244,FC Girondins Bordeaux,Bernard Lambourde,26,Francia,Difensore centrale,DC,-,Chelsea FC,Inghilterra,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/bernard-lambourde/profil/spieler/5580,"FC Girondins Bordeaux,Chelsea FC"
25637,25637,5245,FC Girondins Bordeaux,Sylvain N'Diaye,21,Senegal,Mediano,M,-,FC Martigues,Francia,Prestito,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/sylvain-ndiaye/profil/spieler/5649,"FC Girondins Bordeaux,FC Martigues"
25639,25639,5247,FC Girondins Bordeaux,Stéphane Ziani,25,Francia,Trequartista,TQ,-,RC Lens,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/stephane-ziani/profil/spieler/5514,"FC Girondins Bordeaux,RC Lens"
25640,25640,5248,FC Girondins Bordeaux,Kaba Diawara,22,Guinea,Punta centrale,P,-,Stade Rennais FC,Francia,Prestito,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/kaba-diawara/profil/spieler/5571,"FC Girondins Bordeaux,Stade Rennais FC"
25641,25641,5249,FC Girondins Bordeaux,Franck Histilloles,24,Francia,Trequartista,TQ,-,FC Metz,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/franck-histilloles/profil/spieler/152786,"FC Girondins Bordeaux,FC Metz"
25644,25644,5252,FC Girondins Bordeaux,Anthony Bancarel,26,Francia,Punta centrale,P,-,EA Guingamp,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/anthony-bancarel/profil/spieler/151266,"FC Girondins Bordeaux,EA Guingamp"
25645,25645,5253,FC Girondins Bordeaux,Patrick Colleter,31,Francia,Terzino sinistro,TS,-,Olympique Marsiglia,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/patrick-colleter/profil/spieler/107065,"FC Girondins Bordeaux,Olympique Marsiglia"
25649,25649,5257,SC Bastia,Laurent Moracchini,29,Francia,Mediano,M,-,AS Nancy-Lorraine,Francia,gratuito,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/laurent-moracchini/profil/spieler/5732,"SC Bastia,AS Nancy-Lorraine"
25651,25651,5259,SC Bastia,Patrick Valéry,27,Francia,Terzino destro,TD,-,Blackburn Rovers,Inghilterra,gratuito,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/patrick-valery/profil/spieler/107238,"SC Bastia,Blackburn Rovers"
25654,25654,5262,SC Bastia,Anto Drobnjak,28,Montenegro,Punta centrale,P,-,RC Lens,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/anto-drobnjak/profil/spieler/152759,"SC Bastia,RC Lens"
25655,25655,5263,SC Bastia,Didier Santini,28,Francia,Terzino sinistro,TS,-,FC Tolosa,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/didier-santini/profil/spieler/156979,"SC Bastia,FC Tolosa"
25656,25656,5264,SC Bastia,Pierre Maroselli,30,Francia,Difesa,Difesa,-,Stade Rennais FC,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/pierre-maroselli/profil/spieler/167964,"SC Bastia,Stade Rennais FC"
25657,25657,5265,SC Bastia,Franck Vandecasteele,29,Francia,Punta centrale,P,-,OGC Nizza,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/franck-vandecasteele/profil/spieler/168520,"SC Bastia,OGC Nizza"
25658,25658,5266,SC Bastia,Jamie Fullarton,22,Scozia,Centrocampo,Centrocampo,-,Crystal Palace,Inghilterra,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/jamie-fullarton/profil/spieler/173688,"SC Bastia,Crystal Palace"
25660,25660,5268,SC Bastia,Laurent Weber,24,Francia,Portiere,POR,-,Association Troyes Aube Champagne,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/laurent-weber/profil/spieler/22400,"SC Bastia,Association Troyes Aube Champagne"
25661,25661,5269,FC Paris Saint-Germain,Leonardo,27,Brasile,Trequartista,TQ,-,Milan AC,Italia,"8,50 mln €",Out,1990-99,e,ligue-1,https://www.transfermarkt.it/leonardo/profil/spieler/102586,"FC Paris Saint-Germain,Milan AC"
25662,25662,5270,FC Paris Saint-Germain,Benoît Cauet,28,Francia,Centrale,CC,-,Inter,Italia,"4,00 mln €",Out,1990-99,e,ligue-1,https://www.transfermarkt.it/benoit-cauet/profil/spieler/15882,"FC Paris Saint-Germain,Inter"
25663,25663,5271,FC Paris Saint-Germain,Julio Dely Valdés,30,Panama,Punta centrale,P,-,Real Oviedo,Spagna,gratuito,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/julio-dely-valdes/profil/spieler/7793,"FC Paris Saint-Germain,Real Oviedo"
25664,25664,5272,FC Paris Saint-Germain,Kenedy,23,Portogallo,Terzino sinistro,TS,-,FC Porto,Portogallo,gratuito,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/kenedy/profil/spieler/14123,"FC Paris Saint-Germain,FC Porto"
25666,25666,5274,FC Paris Saint-Germain,Edmílson,26,Brasile,Seconda punta,SP,-,Sporting CP,Portogallo,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/edmilson/profil/spieler/26717,"FC Paris Saint-Germain,Sporting CP"
25668,25668,5276,FC Paris Saint-Germain,Cyrille Pouget,24,Francia,Punta centrale,P,-,AC Le Havre,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/cyrille-pouget/profil/spieler/152462,"FC Paris Saint-Germain,AC Le Havre"
25669,25669,5277,FC Paris Saint-Germain,Bernard Lama,34,Francia,Portiere,POR,-,West Ham United,Inghilterra,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/bernard-lama/profil/spieler/3736,"FC Paris Saint-Germain,West Ham United"
25671,25671,5279,FC Tolosa,Cédric Pardeilhan,21,Francia,Centrocampo,Centrocampo,-,Le Mans Union Club 72,Francia,gratuito,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/cedric-pardeilhan/profil/spieler/151415,"FC Tolosa,Le Mans Union Club 72"
25672,25672,5280,FC Tolosa,Erwan Manac'h,25,Francia,Libero,LIB,-,FC Sochaux-Montbéliard,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/erwan-manach/profil/spieler/5392,"FC Tolosa,FC Sochaux-Montbéliard"
25673,25673,5281,FC Tolosa,Philippe Montanier,32,Francia,Portiere,POR,-,FC Gueugnon,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/philippe-montanier/profil/spieler/158109,"FC Tolosa,FC Gueugnon"
25675,25675,5283,FC Tolosa,Mickaël Serreau,22,Francia,Centrocampista di destra,CD,-,FC Martigues,Francia,Prestito,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/mickael-serreau/profil/spieler/171924,"FC Tolosa,FC Martigues"
25682,25682,5290,FC Metz,David Terrier,23,Francia,Difensore centrale,DC,-,West Ham United,Inghilterra,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/david-terrier/profil/spieler/5735,"FC Metz,West Ham United"
25684,25684,5292,FC Metz,Hassan Kachloul,24,Marocco,Centrocampista di sinistra,CS,-,AS Saint Étienne,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/hassan-kachloul/profil/spieler/4066,"FC Metz,AS Saint Étienne"
25686,25686,5294,FC Metz,Frédéric Arpinon,28,Francia,Trequartista,TQ,-,RC Strasburgo Alsazia,Francia,?,Out,1990-99,e,ligue-1,https://www.transfermarkt.it/frederic-arpinon/profil/spieler/156993,"FC Metz,RC Strasburgo Alsazia"
